,bid,size
2018-10-03 00:44:45.272000+00:00,26798.0,23.0
2018-10-03 00:44:49.130000+00:00,26799.0,18.0
2018-10-03 00:45:00.344000+00:00,26798.0,18.0
2018-10-03 00:45:03.500000+00:00,26799.0,18.0
2018-10-03 00:45:06.304000+00:00,26800.0,18.0
2018-10-03 00:45:07.356000+00:00,26799.0,23.0
2018-10-03 00:45:08.759000+00:00,26798.0,23.0
2018-10-03 00:45:14.017000+00:00,26797.0,23.0
2018-10-03 00:45:29.784000+00:00,26796.0,23.0
2018-10-03 00:45:30.485000+00:00,26797.0,18.0
2018-10-03 00:45:44.498000+00:00,26796.0,13.0
2018-10-03 00:45:51.280000+00:00,26797.0,13.0
2018-10-03 00:46:01.444000+00:00,26798.0,13.0
2018-10-03 00:46:08.102000+00:00,26797.0,23.0
2018-10-03 00:46:08.455000+00:00,26798.0,23.0
2018-10-03 00:46:14.763000+00:00,26797.0,13.0
2018-10-03 00:46:18.619000+00:00,26798.0,13.0
2018-10-03 00:46:35.086000+00:00,26799.0,23.0
2018-10-03 00:46:35.437000+00:00,26800.0,18.0
2018-10-03 00:46:35.788000+00:00,26799.0,13.0
2018-10-03 00:46:36.488000+00:00,26800.0,13.0
2018-10-03 00:46:47.706000+00:00,26799.0,13.0
2018-10-03 00:46:49.809000+00:00,26800.0,13.0
2018-10-03 00:46:52.615000+00:00,26801.0,18.0
2018-10-03 00:46:52.967000+00:00,26802.0,23.0
2018-10-03 00:46:56.122000+00:00,26801.0,23.0
2018-10-03 00:46:56.473000+00:00,26802.0,23.0
2018-10-03 00:46:59.626000+00:00,26803.0,23.0
2018-10-03 00:47:01.730000+00:00,26802.0,23.0
2018-10-03 00:47:02.079000+00:00,26803.0,18.0
2018-10-03 00:47:03.131000+00:00,26802.0,23.0
2018-10-03 00:47:04.182000+00:00,26803.0,23.0
2018-10-03 00:47:04.531000+00:00,26802.0,13.0
2018-10-03 00:47:06.635000+00:00,26803.0,13.0
2018-10-03 00:47:08.037000+00:00,26802.0,23.0
2018-10-03 00:47:10.491000+00:00,26803.0,13.0
2018-10-03 00:47:11.545000+00:00,26802.0,13.0
2018-10-03 00:47:13.651000+00:00,26801.0,13.0
2018-10-03 00:47:33.105000+00:00,26802.0,13.0
2018-10-03 00:47:33.806000+00:00,26801.0,23.0
2018-10-03 00:47:35.557000+00:00,26802.0,18.0
2018-10-03 00:47:45.369000+00:00,26803.0,13.0
2018-10-03 00:47:50.275000+00:00,26802.0,13.0
2018-10-03 00:47:50.978000+00:00,26803.0,13.0
2018-10-03 00:48:06.748000+00:00,26802.0,13.0
2018-10-03 00:48:08.149000+00:00,26803.0,18.0
2018-10-03 00:48:08.850000+00:00,26802.0,23.0
2018-10-03 00:48:10.952000+00:00,26803.0,23.0
2018-10-03 00:48:11.303000+00:00,26802.0,23.0
2018-10-03 00:48:27.426000+00:00,26803.0,23.0
2018-10-03 00:48:37.240000+00:00,26802.0,23.0
2018-10-03 00:49:11.934000+00:00,26803.0,18.0
2018-10-03 00:49:15.086000+00:00,26802.0,13.0
2018-10-03 00:49:23.844000+00:00,26803.0,13.0
2018-10-03 00:49:39.629000+00:00,26804.0,18.0
2018-10-03 00:49:39.978000+00:00,26803.0,23.0
2018-10-03 00:49:41.385000+00:00,26805.0,23.0
2018-10-03 00:50:00.665000+00:00,26804.0,23.0
2018-10-03 00:50:04.314000+00:00,26803.0,23.0
2018-10-03 00:50:12.377000+00:00,26804.0,18.0
2018-10-03 00:50:16.233000+00:00,26805.0,18.0
2018-10-03 00:50:19.386000+00:00,26804.0,23.0
2018-10-03 00:50:22.540000+00:00,26803.0,23.0
2018-10-03 00:50:26.045000+00:00,26804.0,13.0
2018-10-03 00:50:35.158000+00:00,26803.0,23.0
2018-10-03 00:50:55.831000+00:00,26802.0,23.0
2018-10-03 00:50:56.531000+00:00,26803.0,23.0
2018-10-03 00:51:06.356000+00:00,26804.0,18.0
2018-10-03 00:51:07.409000+00:00,26803.0,23.0
2018-10-03 00:51:30.896000+00:00,26804.0,18.0
2018-10-03 00:52:07.725000+00:00,26805.0,18.0
2018-10-03 00:52:11.931000+00:00,26804.0,13.0
2018-10-03 00:52:14.735000+00:00,26805.0,13.0
2018-10-03 00:52:22.098000+00:00,26804.0,13.0
2018-10-03 00:52:36.817000+00:00,26803.0,22.0
2018-10-03 00:53:12.230000+00:00,26802.0,12.0
2018-10-03 00:53:16.440000+00:00,26801.0,12.0
2018-10-03 00:53:22.756000+00:00,26802.0,12.0
2018-10-03 00:53:23.108000+00:00,26801.0,22.0
2018-10-03 00:53:25.560000+00:00,26802.0,22.0
2018-10-03 00:53:31.167000+00:00,26801.0,22.0
2018-10-03 00:54:01.666000+00:00,26800.0,22.0
2018-10-03 00:54:24.466000+00:00,26799.0,22.0
2018-10-03 00:54:24.817000+00:00,26800.0,22.0
2018-10-03 00:54:32.886000+00:00,26801.0,22.0
2018-10-03 00:54:45.512000+00:00,26802.0,17.0
2018-10-03 00:54:48.314000+00:00,26801.0,22.0
2018-10-03 00:54:49.365000+00:00,26802.0,12.0
2018-10-03 00:54:50.769000+00:00,26801.0,22.0
2018-10-03 00:55:03.052000+00:00,26803.0,12.0
2018-10-03 00:55:04.105000+00:00,26802.0,22.0
2018-10-03 00:55:05.508000+00:00,26803.0,17.0
2018-10-03 00:55:07.963000+00:00,26802.0,17.0
2018-10-03 00:55:11.825000+00:00,26803.0,17.0
2018-10-03 00:55:14.628000+00:00,26802.0,17.0
2018-10-03 00:55:17.785000+00:00,26803.0,17.0
2018-10-03 00:55:27.254000+00:00,26802.0,22.0
2018-10-03 00:55:29.360000+00:00,26801.0,22.0
2018-10-03 00:55:32.868000+00:00,26802.0,17.0
2018-10-03 00:55:34.623000+00:00,26801.0,12.0
2018-10-03 00:55:51.106000+00:00,26803.0,12.0
2018-10-03 00:55:51.458000+00:00,26804.0,12.0
2018-10-03 00:55:52.860000+00:00,26803.0,22.0
2018-10-03 00:56:06.535000+00:00,26804.0,12.0
2018-10-03 00:56:15.305000+00:00,26803.0,22.0
2018-10-03 00:56:18.460000+00:00,26802.0,22.0
2018-10-03 00:56:25.826000+00:00,26801.0,12.0
2018-10-03 00:56:30.037000+00:00,26802.0,12.0
2018-10-03 00:56:39.159000+00:00,26801.0,12.0
2018-10-03 00:56:54.231000+00:00,26802.0,12.0
2018-10-03 00:56:56.686000+00:00,26801.0,12.0
2018-10-03 00:56:57.740000+00:00,26802.0,17.0
2018-10-03 00:57:05.452000+00:00,26803.0,17.0
2018-10-03 00:57:05.803000+00:00,26802.0,22.0
2018-10-03 00:57:36.300000+00:00,26801.0,22.0
2018-10-03 00:57:45.767000+00:00,26802.0,17.0
2018-10-03 00:57:54.881000+00:00,26801.0,22.0
2018-10-03 00:58:00.491000+00:00,26802.0,17.0
2018-10-03 00:58:01.893000+00:00,26803.0,17.0
2018-10-03 00:58:05.398000+00:00,26802.0,17.0
2018-10-03 00:58:53.421000+00:00,26803.0,17.0
2018-10-03 00:58:57.277000+00:00,26802.0,17.0
2018-10-03 00:59:02.888000+00:00,26803.0,17.0
2018-10-03 00:59:04.290000+00:00,26802.0,17.0
2018-10-03 00:59:16.206000+00:00,26803.0,17.0
2018-10-03 00:59:20.414000+00:00,26802.0,22.0
2018-10-03 00:59:22.166000+00:00,26803.0,17.0
2018-10-03 00:59:22.519000+00:00,26802.0,12.0
2018-10-03 00:59:43.207000+00:00,26801.0,12.0
2018-10-03 00:59:56.541000+00:00,26800.0,12.0
2018-10-03 00:59:56.893000+00:00,26801.0,22.0
2018-10-03 01:00:26.363000+00:00,26800.0,22.0
2018-10-03 01:00:29.168000+00:00,26799.0,22.0
2018-10-03 01:00:30.570000+00:00,26798.0,22.0
2018-10-03 01:00:31.271000+00:00,26799.0,22.0
2018-10-03 01:00:34.425000+00:00,26798.0,22.0
2018-10-03 01:00:36.179000+00:00,26799.0,17.0
2018-10-03 01:00:41.791000+00:00,26798.0,22.0
2018-10-03 01:00:49.504000+00:00,26799.0,12.0
2018-10-03 01:00:50.556000+00:00,26798.0,12.0
2018-10-03 01:01:06.682000+00:00,26799.0,12.0
2018-10-03 01:01:15.451000+00:00,26798.0,22.0
2018-10-03 01:01:16.503000+00:00,26799.0,22.0
2018-10-03 01:01:27.721000+00:00,26800.0,22.0
2018-10-03 01:01:28.424000+00:00,26801.0,17.0
2018-10-03 01:01:29.824000+00:00,26800.0,22.0
2018-10-03 01:01:31.927000+00:00,26801.0,17.0
2018-10-03 01:01:32.280000+00:00,26800.0,22.0
2018-10-03 01:01:47.006000+00:00,26801.0,22.0
2018-10-03 01:01:52.615000+00:00,26800.0,22.0
2018-10-03 01:02:01.030000+00:00,26801.0,17.0
2018-10-03 01:02:02.081000+00:00,26800.0,12.0
2018-10-03 01:02:03.483000+00:00,26801.0,17.0
2018-10-03 01:02:18.900000+00:00,26800.0,22.0
2018-10-03 01:02:20.652000+00:00,26801.0,12.0
2018-10-03 01:02:21.003000+00:00,26800.0,12.0
2018-10-03 01:02:21.704000+00:00,26801.0,17.0
2018-10-03 01:02:26.959000+00:00,26800.0,17.0
2018-10-03 01:02:35.021000+00:00,26801.0,17.0
2018-10-03 01:02:38.880000+00:00,26800.0,22.0
2018-10-03 01:02:39.230000+00:00,26801.0,12.0
2018-10-03 01:02:58.168000+00:00,26800.0,12.0
2018-10-03 01:03:30.073000+00:00,26799.0,12.0
2018-10-03 01:03:37.781000+00:00,26800.0,12.0
2018-10-03 01:03:51.803000+00:00,26801.0,12.0
2018-10-03 01:03:58.112000+00:00,26802.0,12.0
2018-10-03 01:04:03.723000+00:00,26801.0,12.0
2018-10-03 01:04:27.914000+00:00,26802.0,17.0
2018-10-03 01:04:46.841000+00:00,26803.0,17.0
2018-10-03 01:04:50.349000+00:00,26804.0,12.0
2018-10-03 01:04:50.699000+00:00,26805.0,22.0
2018-10-03 01:04:57.711000+00:00,26807.0,17.0
2018-10-03 01:04:58.413000+00:00,26806.0,12.0
2018-10-03 01:04:59.467000+00:00,26807.0,12.0
2018-10-03 01:04:59.817000+00:00,26806.0,12.0
2018-10-03 01:05:01.223000+00:00,26807.0,12.0
2018-10-03 01:05:01.574000+00:00,26808.0,12.0
2018-10-03 01:05:07.535000+00:00,26809.0,12.0
2018-10-03 01:05:08.236000+00:00,26810.0,12.0
2018-10-03 01:05:33.475000+00:00,26811.0,12.0
2018-10-03 01:05:42.587000+00:00,26810.0,12.0
2018-10-03 01:05:47.145000+00:00,26811.0,12.0
2018-10-03 01:05:51.001000+00:00,26812.0,12.0
2018-10-03 01:05:53.458000+00:00,26811.0,12.0
2018-10-03 01:06:03.345000+00:00,26813.0,12.0
2018-10-03 01:06:04.395000+00:00,26812.0,22.0
2018-10-03 01:06:06.148000+00:00,26813.0,17.0
2018-10-03 01:06:08.252000+00:00,26814.0,17.0
2018-10-03 01:06:08.603000+00:00,26813.0,17.0
2018-10-03 01:06:11.057000+00:00,26814.0,17.0
2018-10-03 01:06:22.277000+00:00,26813.0,17.0
2018-10-03 01:06:23.328000+00:00,26814.0,17.0
2018-10-03 01:06:23.678000+00:00,26813.0,22.0
2018-10-03 01:06:36.294000+00:00,26812.0,22.0
2018-10-03 01:06:48.558000+00:00,26811.0,22.0
2018-10-03 01:06:48.909000+00:00,26812.0,22.0
2018-10-03 01:06:58.373000+00:00,26813.0,22.0
2018-10-03 01:06:58.723000+00:00,26812.0,22.0
2018-10-03 01:06:59.775000+00:00,26813.0,22.0
2018-10-03 01:07:01.528000+00:00,26814.0,17.0
2018-10-03 01:07:04.333000+00:00,26815.0,17.0
2018-10-03 01:07:07.839000+00:00,26814.0,17.0
2018-10-03 01:07:14.850000+00:00,26815.0,17.0
2018-10-03 01:07:18.356000+00:00,26814.0,22.0
2018-10-03 01:07:30.272000+00:00,26813.0,22.0
2018-10-03 01:07:31.675000+00:00,26812.0,22.0
2018-10-03 01:07:37.287000+00:00,26811.0,22.0
2018-10-03 01:07:38.338000+00:00,26812.0,17.0
2018-10-03 01:07:42.895000+00:00,26811.0,12.0
2018-10-03 01:07:43.947000+00:00,26812.0,12.0
2018-10-03 01:07:45.348000+00:00,26811.0,12.0
2018-10-03 01:07:55.866000+00:00,26810.0,12.0
2018-10-03 01:08:01.128000+00:00,26811.0,17.0
2018-10-03 01:08:11.993000+00:00,26810.0,12.0
2018-10-03 01:08:25.903000+00:00,26811.0,12.0
2018-10-03 01:08:44.497000+00:00,26810.0,12.0
2018-10-03 01:09:07.976000+00:00,26809.0,12.0
2018-10-03 01:09:10.781000+00:00,26810.0,17.0
2018-10-03 01:09:13.234000+00:00,26809.0,22.0
2018-10-03 01:09:21.300000+00:00,26808.0,22.0
2018-10-03 01:09:21.650000+00:00,26809.0,17.0
2018-10-03 01:09:25.153000+00:00,26808.0,22.0
2018-10-03 01:09:27.254000+00:00,26809.0,22.0
2018-10-03 01:09:27.955000+00:00,26808.0,22.0
2018-10-03 01:09:35.663000+00:00,26807.0,22.0
2018-10-03 01:09:37.065000+00:00,26808.0,22.0
2018-10-03 01:09:39.517000+00:00,26807.0,22.0
2018-10-03 01:09:46.876000+00:00,26806.0,22.0
2018-10-03 01:09:52.484000+00:00,26805.0,12.0
2018-10-03 01:09:57.043000+00:00,26804.0,12.0
2018-10-03 01:10:00.197000+00:00,26805.0,17.0
2018-10-03 01:10:00.548000+00:00,26804.0,22.0
2018-10-03 01:10:05.812000+00:00,26803.0,22.0
2018-10-03 01:10:06.513000+00:00,26804.0,22.0
2018-10-03 01:10:06.864000+00:00,26803.0,22.0
2018-10-03 01:10:07.917000+00:00,26804.0,17.0
2018-10-03 01:10:11.074000+00:00,26803.0,22.0
2018-10-03 01:10:16.684000+00:00,26802.0,22.0
2018-10-03 01:10:17.036000+00:00,26801.0,22.0
2018-10-03 01:10:19.138000+00:00,26802.0,22.0
2018-10-03 01:10:20.190000+00:00,26801.0,22.0
2018-10-03 01:10:22.294000+00:00,26800.0,22.0
2018-10-03 01:10:24.749000+00:00,26799.0,22.0
2018-10-03 01:10:28.956000+00:00,26800.0,22.0
2018-10-03 01:10:35.615000+00:00,26799.0,22.0
2018-10-03 01:10:39.821000+00:00,26800.0,22.0
2018-10-03 01:10:45.077000+00:00,26799.0,22.0
2018-10-03 01:11:02.255000+00:00,26798.0,22.0
2018-10-03 01:11:06.459000+00:00,26797.0,22.0
2018-10-03 01:11:06.809000+00:00,26798.0,22.0
2018-10-03 01:11:08.210000+00:00,26797.0,22.0
2018-10-03 01:11:11.715000+00:00,26798.0,12.0
2018-10-03 01:11:12.765000+00:00,26797.0,22.0
2018-10-03 01:11:31.692000+00:00,26796.0,22.0
2018-10-03 01:11:32.744000+00:00,26795.0,22.0
2018-10-03 01:11:34.147000+00:00,26796.0,22.0
2018-10-03 01:11:43.611000+00:00,26795.0,22.0
2018-10-03 01:12:02.888000+00:00,26793.0,22.0
2018-10-03 01:12:03.239000+00:00,26792.0,22.0
2018-10-03 01:12:06.395000+00:00,26793.0,22.0
2018-10-03 01:12:10.606000+00:00,26794.0,12.0
2018-10-03 01:12:12.359000+00:00,26795.0,17.0
2018-10-03 01:12:27.426000+00:00,26796.0,12.0
2018-10-03 01:12:30.930000+00:00,26795.0,22.0
2018-10-03 01:12:37.235000+00:00,26796.0,22.0
2018-10-03 01:12:41.092000+00:00,26795.0,22.0
2018-10-03 01:12:45.999000+00:00,26794.0,22.0
2018-10-03 01:12:47.400000+00:00,26795.0,17.0
2018-10-03 01:12:51.607000+00:00,26796.0,17.0
2018-10-03 01:12:59.318000+00:00,26795.0,12.0
2018-10-03 01:13:11.946000+00:00,26794.0,12.0
2018-10-03 01:13:16.506000+00:00,26795.0,17.0
2018-10-03 01:13:17.207000+00:00,26794.0,22.0
2018-10-03 01:13:20.711000+00:00,26795.0,22.0
2018-10-03 01:13:25.970000+00:00,26796.0,22.0
2018-10-03 01:13:31.226000+00:00,26797.0,17.0
2018-10-03 01:13:35.432000+00:00,26796.0,22.0
2018-10-03 01:13:36.133000+00:00,26797.0,12.0
2018-10-03 01:13:48.137000+00:00,26798.0,12.0
2018-10-03 01:13:53.398000+00:00,26799.0,12.0
2018-10-03 01:13:53.751000+00:00,26800.0,17.0
2018-10-03 01:13:57.610000+00:00,26799.0,22.0
2018-10-03 01:13:58.663000+00:00,26800.0,22.0
2018-10-03 01:14:03.575000+00:00,26801.0,12.0
2018-10-03 01:14:06.381000+00:00,26800.0,12.0
2018-10-03 01:14:09.888000+00:00,26801.0,12.0
2018-10-03 01:14:11.639000+00:00,26800.0,12.0
2018-10-03 01:14:13.040000+00:00,26801.0,17.0
2018-10-03 01:14:20.052000+00:00,26800.0,17.0
2018-10-03 01:14:21.454000+00:00,26801.0,17.0
2018-10-03 01:14:22.857000+00:00,26800.0,17.0
2018-10-03 01:14:23.558000+00:00,26801.0,17.0
2018-10-03 01:14:25.311000+00:00,26800.0,17.0
2018-10-03 01:14:28.116000+00:00,26801.0,17.0
2018-10-03 01:14:31.625000+00:00,26800.0,17.0
2018-10-03 01:14:32.325000+00:00,26801.0,17.0
2018-10-03 01:14:35.130000+00:00,26800.0,12.0
2018-10-03 01:14:37.935000+00:00,26799.0,12.0
2018-10-03 01:14:45.067000+00:00,26798.0,12.0
2018-10-03 01:14:48.221000+00:00,26799.0,25.0
2018-10-03 01:14:49.625000+00:00,26798.0,41.0
2018-10-03 01:14:50.325000+00:00,26799.0,15.0
2018-10-03 01:14:56.635000+00:00,26798.0,41.0
2018-10-03 01:15:01.197000+00:00,26797.0,41.0
2018-10-03 01:15:02.951000+00:00,26798.0,15.0
2018-10-03 01:15:03.651000+00:00,26799.0,40.0
2018-10-03 01:15:04.003000+00:00,26801.0,30.0
2018-10-03 01:15:04.707000+00:00,26802.0,30.0
2018-10-03 01:15:05.059000+00:00,26801.0,31.0
2018-10-03 01:15:05.759000+00:00,26800.0,41.0
2018-10-03 01:15:06.110000+00:00,26801.0,30.0
2018-10-03 01:15:06.814000+00:00,26800.0,36.0
2018-10-03 01:15:08.918000+00:00,26801.0,15.0
2018-10-03 01:15:09.970000+00:00,26800.0,15.0
2018-10-03 01:15:10.320000+00:00,26801.0,15.0
2018-10-03 01:15:12.776000+00:00,26800.0,41.0
2018-10-03 01:15:13.127000+00:00,26798.0,30.0
2018-10-03 01:15:14.532000+00:00,26795.0,41.0
2018-10-03 01:15:16.986000+00:00,26794.0,41.0
2018-10-03 01:15:18.389000+00:00,26795.0,25.0
2018-10-03 01:15:18.741000+00:00,26794.0,25.0
2018-10-03 01:15:20.143000+00:00,26793.0,40.0
2018-10-03 01:15:20.496000+00:00,26794.0,20.0
2018-10-03 01:15:22.251000+00:00,26793.0,40.0
2018-10-03 01:15:23.652000+00:00,26794.0,25.0
2018-10-03 01:15:24.705000+00:00,26795.0,40.0
2018-10-03 01:15:25.055000+00:00,26796.0,25.0
2018-10-03 01:15:25.757000+00:00,26795.0,41.0
2018-10-03 01:15:26.807000+00:00,26794.0,41.0
2018-10-03 01:15:28.912000+00:00,26793.0,20.0
2018-10-03 01:15:29.262000+00:00,26794.0,15.0
2018-10-03 01:15:31.015000+00:00,26795.0,25.0
2018-10-03 01:15:31.368000+00:00,26794.0,41.0
2018-10-03 01:15:31.717000+00:00,26795.0,25.0
2018-10-03 01:15:32.418000+00:00,26796.0,25.0
2018-10-03 01:15:33.121000+00:00,26795.0,31.0
2018-10-03 01:15:34.525000+00:00,26796.0,25.0
2018-10-03 01:15:34.875000+00:00,26795.0,25.0
2018-10-03 01:15:40.483000+00:00,26796.0,25.0
2018-10-03 01:15:40.834000+00:00,26795.0,25.0
2018-10-03 01:15:43.288000+00:00,26796.0,40.0
2018-10-03 01:15:45.391000+00:00,26795.0,40.0
2018-10-03 01:15:46.094000+00:00,26796.0,25.0
2018-10-03 01:15:46.797000+00:00,26795.0,41.0
2018-10-03 01:15:49.254000+00:00,26796.0,15.0
2018-10-03 01:15:49.604000+00:00,26795.0,31.0
2018-10-03 01:15:51.357000+00:00,26796.0,30.0
2018-10-03 01:15:52.408000+00:00,26795.0,41.0
2018-10-03 01:15:53.109000+00:00,26796.0,20.0
2018-10-03 01:15:56.614000+00:00,26795.0,30.0
2018-10-03 01:16:00.117000+00:00,26796.0,15.0
2018-10-03 01:16:00.470000+00:00,26797.0,20.0
2018-10-03 01:16:02.223000+00:00,26796.0,20.0
2018-10-03 01:16:03.276000+00:00,26795.0,30.0
2018-10-03 01:16:15.894000+00:00,26796.0,30.0
2018-10-03 01:16:16.595000+00:00,26795.0,41.0
2018-10-03 01:16:17.649000+00:00,26793.0,15.0
2018-10-03 01:16:19.754000+00:00,26794.0,30.0
2018-10-03 01:16:22.560000+00:00,26795.0,25.0
2018-10-03 01:16:22.911000+00:00,26796.0,20.0
2018-10-03 01:16:34.126000+00:00,26795.0,31.0
2018-10-03 01:16:35.180000+00:00,26794.0,31.0
2018-10-03 01:16:36.583000+00:00,26795.0,20.0
2018-10-03 01:16:36.933000+00:00,26794.0,41.0
2018-10-03 01:16:37.984000+00:00,26795.0,25.0
2018-10-03 01:16:39.385000+00:00,26794.0,41.0
2018-10-03 01:16:39.735000+00:00,26795.0,20.0
2018-10-03 01:16:40.087000+00:00,26796.0,25.0
2018-10-03 01:16:42.195000+00:00,26795.0,41.0
2018-10-03 01:16:44.650000+00:00,26796.0,20.0
2018-10-03 01:16:45+00:00,26795.0,40.0
2018-10-03 01:16:46.052000+00:00,26796.0,25.0
2018-10-03 01:16:48.855000+00:00,26795.0,31.0
2018-10-03 01:16:51.664000+00:00,26796.0,25.0
2018-10-03 01:16:52.365000+00:00,26797.0,15.0
2018-10-03 01:16:54.472000+00:00,26796.0,41.0
2018-10-03 01:16:57.631000+00:00,26797.0,25.0
2018-10-03 01:16:57.985000+00:00,26798.0,30.0
2018-10-03 01:16:58.336000+00:00,26799.0,20.0
2018-10-03 01:16:59.038000+00:00,26800.0,20.0
2018-10-03 01:16:59.389000+00:00,26799.0,35.0
2018-10-03 01:17:01.497000+00:00,26798.0,40.0
2018-10-03 01:17:01.848000+00:00,26797.0,20.0
2018-10-03 01:17:05.003000+00:00,26798.0,25.0
2018-10-03 01:17:07.459000+00:00,26799.0,20.0
2018-10-03 01:17:08.512000+00:00,26798.0,35.0
2018-10-03 01:17:08.864000+00:00,26797.0,35.0
2018-10-03 01:17:10.616000+00:00,26796.0,35.0
2018-10-03 01:17:11.668000+00:00,26797.0,25.0
2018-10-03 01:17:15.527000+00:00,26796.0,35.0
2018-10-03 01:17:19.736000+00:00,26797.0,25.0
2018-10-03 01:17:20.438000+00:00,26796.0,31.0
2018-10-03 01:17:21.139000+00:00,26797.0,20.0
2018-10-03 01:17:22.190000+00:00,26796.0,41.0
2018-10-03 01:17:23.243000+00:00,26797.0,15.0
2018-10-03 01:17:23.946000+00:00,26798.0,20.0
2018-10-03 01:17:26.404000+00:00,26797.0,35.0
2018-10-03 01:17:28.510000+00:00,26796.0,31.0
2018-10-03 01:17:30.264000+00:00,26797.0,25.0
2018-10-03 01:17:30.614000+00:00,26796.0,41.0
2018-10-03 01:17:32.016000+00:00,26798.0,15.0
2018-10-03 01:17:32.719000+00:00,26797.0,41.0
2018-10-03 01:17:34.122000+00:00,26796.0,40.0
2018-10-03 01:17:37.627000+00:00,26797.0,20.0
2018-10-03 01:17:39.379000+00:00,26798.0,20.0
2018-10-03 01:17:40.430000+00:00,26797.0,25.0
2018-10-03 01:17:40.781000+00:00,26798.0,25.0
2018-10-03 01:17:45.687000+00:00,26799.0,20.0
2018-10-03 01:17:46.389000+00:00,26798.0,41.0
2018-10-03 01:17:48.491000+00:00,26797.0,31.0
2018-10-03 01:17:48.841000+00:00,26798.0,30.0
2018-10-03 01:17:55.849000+00:00,26799.0,20.0
2018-10-03 01:17:57.952000+00:00,26798.0,41.0
2018-10-03 01:18:01.458000+00:00,26797.0,41.0
2018-10-03 01:18:01.810000+00:00,26798.0,41.0
2018-10-03 01:18:02.862000+00:00,26799.0,20.0
2018-10-03 01:18:04.967000+00:00,26798.0,41.0
2018-10-03 01:18:05.317000+00:00,26799.0,20.0
2018-10-03 01:18:09.526000+00:00,26798.0,41.0
2018-10-03 01:18:11.635000+00:00,26799.0,20.0
2018-10-03 01:18:21.106000+00:00,26798.0,41.0
2018-10-03 01:18:21.456000+00:00,26799.0,20.0
2018-10-03 01:18:23.208000+00:00,26798.0,31.0
2018-10-03 01:18:24.260000+00:00,26799.0,35.0
2018-10-03 01:18:31.973000+00:00,26800.0,35.0
2018-10-03 01:18:34.427000+00:00,26801.0,20.0
2018-10-03 01:18:36.179000+00:00,26800.0,41.0
2018-10-03 01:18:39.337000+00:00,26799.0,40.0
2018-10-03 01:18:39.688000+00:00,26800.0,20.0
2018-10-03 01:18:40.391000+00:00,26799.0,30.0
2018-10-03 01:18:41.441000+00:00,26800.0,20.0
2018-10-03 01:18:41.793000+00:00,26801.0,20.0
2018-10-03 01:18:42.494000+00:00,26800.0,41.0
2018-10-03 01:18:52.313000+00:00,26801.0,30.0
2018-10-03 01:18:54.414000+00:00,26800.0,41.0
2018-10-03 01:18:56.521000+00:00,26801.0,20.0
2018-10-03 01:18:56.872000+00:00,26800.0,41.0
2018-10-03 01:19:00.380000+00:00,26801.0,20.0
2018-10-03 01:19:03.184000+00:00,26800.0,41.0
2018-10-03 01:19:19.664000+00:00,26801.0,20.0
2018-10-03 01:19:33.346000+00:00,26800.0,40.0
2018-10-03 01:19:33.698000+00:00,26801.0,15.0
2018-10-03 01:19:34.753000+00:00,26800.0,41.0
2018-10-03 01:19:35.805000+00:00,26799.0,41.0
2018-10-03 01:19:42.125000+00:00,26800.0,20.0
2018-10-03 01:19:42.478000+00:00,26799.0,40.0
2018-10-03 01:19:43.881000+00:00,26800.0,20.0
2018-10-03 01:19:44.582000+00:00,26799.0,40.0
2018-10-03 01:19:49.492000+00:00,26800.0,25.0
2018-10-03 01:19:50.895000+00:00,26799.0,41.0
2018-10-03 01:19:57.916000+00:00,26800.0,20.0
2018-10-03 01:19:58.619000+00:00,26799.0,30.0
2018-10-03 01:20:01.779000+00:00,26798.0,41.0
2018-10-03 01:20:03.182000+00:00,26800.0,15.0
2018-10-03 01:20:03.532000+00:00,26799.0,35.0
2018-10-03 01:20:09.498000+00:00,26798.0,40.0
2018-10-03 01:20:10.202000+00:00,26799.0,25.0
2018-10-03 01:20:14.065000+00:00,26798.0,41.0
2018-10-03 01:20:17.572000+00:00,26797.0,35.0
2018-10-03 01:20:18.273000+00:00,26798.0,25.0
2018-10-03 01:20:20.028000+00:00,26797.0,30.0
2018-10-03 01:20:27.042000+00:00,26796.0,41.0
2018-10-03 01:20:28.444000+00:00,26797.0,20.0
2018-10-03 01:20:29.497000+00:00,26796.0,41.0
2018-10-03 01:20:33.355000+00:00,26797.0,20.0
2018-10-03 01:20:41.423000+00:00,26796.0,41.0
2018-10-03 01:20:45.636000+00:00,26797.0,20.0
2018-10-03 01:20:49.145000+00:00,26796.0,40.0
2018-10-03 01:20:56.166000+00:00,26797.0,25.0
2018-10-03 01:20:56.870000+00:00,26796.0,35.0
2018-10-03 01:20:58.273000+00:00,26795.0,41.0
2018-10-03 01:21:04.597000+00:00,26793.0,20.0
2018-10-03 01:21:10.211000+00:00,26792.0,41.0
2018-10-03 01:21:21.086000+00:00,26793.0,15.0
2018-10-03 01:21:21.790000+00:00,26794.0,25.0
2018-10-03 01:21:25.651000+00:00,26793.0,31.0
2018-10-03 01:21:27.755000+00:00,26794.0,30.0
2018-10-03 01:21:28.105000+00:00,26793.0,41.0
2018-10-03 01:21:28.456000+00:00,26794.0,20.0
2018-10-03 01:21:29.857000+00:00,26795.0,20.0
2018-10-03 01:21:30.559000+00:00,26794.0,20.0
2018-10-03 01:21:31.963000+00:00,26793.0,31.0
