timestamp,quote,quote_after_avg_divergence
2015-10-19 21:00:00,139.08,140.2863268579233
2015-10-20 21:00:00,139.21,140.41955205367913
2015-10-21 21:00:00,139.06,140.27013093324467
2015-10-22 21:00:00,143.98,145.2385799912262
2015-10-23 21:00:00,143.95000000000002,145.21163197903294
2015-10-26 21:00:00,144.04,145.30465317732006
2015-10-27 21:00:00,143.86,145.1247226516773
2015-10-28 21:00:00,144.94,146.21777342213713
2015-10-29 21:00:00,142.99,144.25441629756025
2015-10-30 21:00:00,142.35,143.610961492266
2015-11-02 22:00:00,142.79,144.05647840082338
2015-11-03 22:00:00,142.73,143.99824157560343
2015-11-04 22:00:00,142.95000000000002,144.22228971330415
2015-11-05 22:00:00,143.55,144.83058409186123
2015-11-06 22:00:00,144.9,146.1947475105345
2015-11-09 22:00:00,144.6,145.89569642007402
2015-11-10 22:00:00,144.64000000000001,145.93880655401426
2015-11-11 22:00:00,143.95000000000002,145.2441980356157
2015-11-12 22:00:00,142.31,143.59405910165515
2015-11-13 22:00:00,142.43,143.7167206999766
2015-11-16 22:00:00,142.99,144.28331058173433
2015-11-17 22:00:00,143.12,144.41663296989427
2015-11-18 22:00:00,142.54,143.83308202373246
2015-11-19 22:00:00,142.07,143.36182550694025
2015-11-20 22:00:00,142.36,143.65559261948053
2015-11-23 22:00:00,142.4,143.6997153574386
2015-11-24 22:00:00,142.36,143.662079255805
2015-11-25 22:00:00,142.07,143.37163303772732
2015-11-26 22:00:00,142.09,143.39232618928747
2015-11-27 22:00:00,142.11,143.41361660878064
2015-11-30 22:00:00,142.19,143.49537391562032
2015-12-01 22:00:00,142.48,143.789726051075
2015-12-02 22:00:00,142.66,143.97482739042064
2015-12-03 22:00:00,154.36,155.79010468271548
2015-12-04 22:00:00,154.03,155.46160085711313
2015-12-07 22:00:00,154.02,155.45232258278304
2015-12-08 22:00:00,154.02,155.4536325594106
2015-12-09 22:00:00,154.27,155.7070858866474
2015-12-10 22:00:00,153.75,155.18481387357494
2015-12-11 22:00:00,153.11,154.53993942340549
2015-12-14 22:00:00,152.72,154.14784271020514
2015-12-15 22:00:00,153.28,154.7149071684223
2015-12-16 22:00:00,152.41,153.841040586317
2015-12-17 22:00:00,152.17000000000002,153.6024427827455
2015-12-18 22:00:00,152.28,153.71607942147128
2015-12-21 22:00:00,152.20000000000002,153.6360343223626
2015-12-22 22:00:00,152.16,153.59707997842085
2015-12-23 22:00:00,151.91,153.3456716671286
2015-12-24 22:00:00,151.95000000000002,153.38652943209206
2015-12-28 22:00:00,151.81,153.24583134724895
2015-12-29 22:00:00,151.76,153.1965699531743
